199910	56	55	55	55	55	55	55	55	55	55	55	54	54	53	52	52	52	51	51	51	52	52	52	52
199910	53	54	54	55	55	56	56	57	57	57	58	58	58	58	58	58	58	58	58	58	59	59	58	58
199910	58	57	56	56	56	56	56	55	55	55	55	54	54	54	53	-1	53	53	53	53	53	54	55	55
199910	55	55	56	56	56	56	56	57	57	57	57	57	57	57	56	57	57	57	56	56	56	56	56	55
199910	55	55	55	54	54	54	54	54	54	54	54	54	54	55	55	55	56	56	57	58	59	59	60	61
199910	60	60	60	61	61	62	62	62	63	63	63	64	63	63	63	62	62	62	62	62	62	62	62	62
199910	62	62	61	61	60	60	59	59	59	58	58	58	58	57	57	57	57	58	58	59	59	59	59	58
199911	46	46	46	45	46	46	45	44	44	44	43	43	43	43	42	44	44	43	43	43	42	41	41	41
199911	41	41	41	42	42	42	42	42	43	43	43	44	44	44	44	44	44	45	45	45	45	45	44	44
199911	44	44	44	43	43	43	43	43	44	44	45	45	46	46	46	46	46	47	47	48	49	49	50	51
199911	51	52	53	53	54	54	54	54	55	55	55	55	54	54	54	54	54	54	54	54	54	54	54	53
199911	53	52	52	52	52	52	52	52	52	52	52	52	52	52	53	53	53	53	53	53	53	52	52	52
199911	52	52	52	51	51	51	50	50	49	48	47	47	47	46	46	46	46	46	47	47	47	47	47	47
199911	47	47	47	47	47	46	46	46	46	46	45	45	45	45	45	45	44	44	43	42	42	41	41	41
199911	41	40	40	40	40	40	40	41	42	43	44	44	45	46	46	46	46	47	47	48	48	49	49	50
199911	50	51	51	51	51	52	52	52	52	52	52	53	53	53	54	54	55	55	55	56	57	58	59	60
199911	61	62	63	64	64	65	65	65	65	65	65	65	65	64	64	63	63	62	62	61	60	59	58	57
199911	56	55	54	53	52	52	51	51	51	51	51	51	51	51	52	52	52	53	53	53	53	54	55	55
199911	54	54	54	54	55	55	54	54	53	52	52	51	50	49	48	47	46	44	43	42	41	40	39	38
199911	38	38	38	38	38	38	38	38	38	38	39	41	43	44	46	48	49	51	51	52	53	53	54	54
199911	55	55	55	56	56	57	57	58	58	59	59	60	60	60	60	60	60	59	59	59	59	59	59	59
199911	59	59	58	58	57	56	56	55	55	54	55	54	55	55	55	55	55	54	53	52	52	50	50	50
199911	51	51	52	53	54	55	56	57	58	58	59	60	60	61	62	62	63	64	64	64	64	65	65	65
199911	65	65	65	64	64	64	63	63	62	62	62	62	62	61	61	61	60	60	60	60	61	61	-1	-1
199911	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	63	64	64	64	64	64	64	64	64	64	64
199911	64	64	64	63	63	63	64	64	64	64	-1	-1	-1	-1	-1	-1	63	63	65	67	67	68	68	68
199911	66	67	67	68	69	69	69	69	70	70	70	70	70	69	68	67	66	66	64	63	62	62	61	60
199911	60	59	59	58	57	56	56	55	55	54	54	54	53	53	52	52	51	52	52	52	52	53	53	53
199911	53	53	53	53	53	53	54	54	54	54	54	55	55	56	57	58	58	58	59	59	59	59	59	60
199911	60	61	61	63	64	65	65	66	65	65	64	64	63	62	61	59	57	57	57	56	56	55	54	53
199911	52	52	51	51	51	51	50	49	47	47	47	46	45	45	45	46	48	49	50	51	51	51	51	52
199911	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	85	86	86	87	87	88	89	90	90	90	90	89	88	86
199911	83	81	79	77	75	74	72	70	68	66	65	65	65	64	64	64	64	64	64	65	65	65	65	65
199911	66	66	66	66	64	62	60	59	58	58	58	58	58	58	58	59	59	60	60	60	61	61	62	62
199911	63	63	63	64	64	64	64	64	64	63	62	62	61	60	59	58	57	56	55	54	53	52	51	50
199911	48	47	45	44	43	42	41	41	41	42	42	42	43	43	44	46	47	49	50	50	51	51	51	51
199912	65	66	67	69	70	71	72	72	73	73	73	73	73	75	76	75	73	71	70	69	67	66	64	62
199912	61	60	59	59	58	58	58	58	58	57	57	58	58	57	56	56	56	56	55	54	54	54	54	54
199912	54	54	54	54	54	54	54	53	53	53	53	53	53	53	53	53	53	53	53	53	53	54	54	54
199912	53	53	53	54	54	54	55	55	55	55	55	55	55	55	55	55	54	54	53	52	52	51	51	51
199912	51	50	49	48	47	46	45	43	42	41	40	39	39	38	38	38	39	39	40	40	41	41	42	42
199912	42	42	42	43	44	45	46	47	48	50	51	51	52	52	53	53	54	54	55	56	56	57	57	58
199912	59	59	59	60	60	60	61	61	61	61	61	61	61	61	61	61	61	61	61	60	60	60	60	60
199912	60	59	60	59	59	59	59	59	59	60	59	59	59	59	59	59	59	59	58	58	58	58	58	58
199912	58	57	57	57	57	57	56	56	56	55	55	55	55	54	54	53	52	52	53	53	53	54	54	55
199912	56	54	55	55	57	57	57	56	56	56	56	56	56	57	57	58	59	58	59	60	61	63	65	66
199912	68	70	70	70	69	69	69	69	69	69	68	68	68	68	68	69	70	70	70	69	68	65	63	61
199912	59	58	58	58	58	59	59	59	60	60	61	62	62	63	64	64	64	64	65	65	65	66	66	65
199912	65	65	65	64	64	63	63	62	62	62	63	62	62	62	62	62	62	62	62	62	63	63	63	64
199912	64	65	66	67	68	69	69	70	70	70	71	71	71	71	71	71	71	71	70	70	69	69	69	68
199912	68	68	68	67	67	66	66	65	65	64	64	64	63	63	63	63	64	64	64	64	64	65	65	65
199912	65	65	65	65	66	66	66	66	66	67	67	67	67	67	66	65	64	62	62	61	60	59	57	56
199912	55	55	54	53	52	50	48	45	42	39	37	36	36	35	35	34	34	34	34	34	34	34	34	34
199912	35	37	39	40	43	46	48	51	52	53	55	56	57	59	60	61	62	62	63	63	63	63	62	62
199912	62	61	61	61	60	59	59	58	57	56	55	54	54	53	52	52	51	50	50	49	49	49	49	49
199912	49	49	50	50	51	51	51	52	52	53	53	53	53	53	53	54	54	54	55	55	55	55	55	55
199912	55	55	55	54	54	54	53	53	52	52	52	52	52	52	51	50	49	48	47	47	47	46	46	45
199912	45	44	44	44	44	44	44	44	44	43	43	43	43	43	43	44	44	45	45	44	43	43	43	44
199912	44	45	45	44	44	44	43	43	43	43	42	41	42	43	45	46	47	48	49	50	50	50	51	51
199912	51	50	50	50	50	50	49	50	50	49	50	50	49	48	47	47	47	47	47	47	47	47	47	47
199912	47	48	50	51	52	53	54	54	55	55	55	55	55	56	57	58	60	66	63	63	64	66	68	70
199912	71	72	72	72	72	72	73	74	76	78	80	82	83	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
199912	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
199912	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
199912	-1	75	72	70	70	69	71	70	71	72	72	72	72	71	71	71	71	73	74	74	75	77	78	81
199912	83	85	87	89	90	92	95	97	97	97	98	97	98	98	99	99	98	97	95	95	95	94	92	90
200001	66	66	65	65	65	64	63	62	61	60	61	61	61	61	62	62	61	61	61	62	63	65	66	68
200001	69	70	72	74	76	79	80	82	82	84	84	85	87	88	88	88	90	90	91	91	91	91	91	92
200001	92	92	92	92	92	89	86	84	83	82	82	81	80	79	79	79	79	79	80	79	79	77	76	74
200001	72	70	70	71	71	71	72	73	73	73	73	74	74	74	74	74	74	73	73	72	71	71	71	70
200001	70	70	70	69	69	69	69	68	68	68	67	67	67	67	67	67	67	66	66	66	66	65	65	65
200001	65	66	68	69	70	71	71	71	70	70	70	70	69	68	68	67	66	65	65	65	64	64	64	63
200001	62	61	61	60	60	60	59	59	59	59	59	58	58	58	58	59	59	58	58	57	57	57	56	56
200001	56	56	56	56	56	56	56	55	54	53	52	52	52	51	51	51	51	51	51	50	50	50	50	50
200001	49	49	48	48	48	49	49	50	50	50	50	51	52	53	54	54	54	55	55	55	55	55	55	56
200001	57	57	59	61	62	64	65	66	67	69	69	68	67	66	65	64	63	62	61	60	59	58	57	56
200001	55	54	53	53	52	51	51	50	47	46	46	46	45	45	45	45	45	45	45	46	47	48	48	49
200001	49	48	49	49	49	49	49	50	50	50	50	50	50	51	51	51	51	51	50	50	50	49	49	50
200001	50	51	52	53	55	57	59	62	64	66	69	71	72	72	72	72	73	73	74	74	74	75	75	74
200001	74	73	72	71	68	66	63	60	57	54	51	48	48	47	45	44	42	41	40	38	37	36	35	35
200001	36	36	36	36	36	34	33	33	33	33	33	34	34	35	35	35	36	37	37	37	38	38	39	39
200001	39	39	39	39	39	40	40	41	42	42	42	43	43	43	42	42	42	44	50	51	52	52	52	53
200001	54	54	55	55	56	56	57	57	58	58	58	58	58	58	58	58	59	58	55	54	54	53	53	53
200001	52	52	51	51	51	51	50	49	48	46	46	45	44	43	42	42	41	40	39	39	38	38	38	37
200001	37	36	36	35	35	35	34	34	35	35	36	37	37	38	39	40	41	42	43	44	44	45	47	48
200001	49	50	51	51	52	52	52	53	53	54	54	55	55	56	56	57	57	58	58	59	60	60	61	62
200001	62	62	63	63	63	63	63	63	63	63	62	61	61	60	60	59	59	58	58	57	57	56	55	54
200001	53	53	52	51	51	50	50	48	48	48	48	49	49	49	49	50	50	50	50	50	50	50	50	49
200001	49	49	49	49	49	48	49	49	49	49	49	49	48	48	47	47	47	46	45	44	44	43	43	43
200001	42	42	42	41	41	41	41	40	40	40	40	40	41	41	41	41	41	42	42	43	44	44	44	43
200001	42	42	41	41	41	40	39	38	38	37	36	35	35	34	33	32	31	30	29	28	26	26	26	26
200001	26	26	26	26	26	26	26	26	26	26	26	27	27	28	28	28	28	28	29	29	30	31	32	33
200001	34	34	35	36	37	38	39	40	41	42	43	44	46	46	47	48	48	49	50	50	51	51	51	52
200001	52	52	52	52	52	52	52	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53
200001	53	53	54	54	54	54	54	54	54	54	54	54	54	54	55	56	57	58	59	59	60	61	61	62
200001	62	62	62	62	62	62	62	62	62	62	62	62	62	62	61	60	59	58	58	57	57	56	55	55
200001	56	56	56	56	56	57	57	58	58	59	59	60	61	61	62	63	64	65	65	66	66	67	67	68
200002	68	68	69	69	69	69	69	69	68	67	65	64	63	61	60	59	58	57	56	55	54	54	53	52
200002	51	50	48	46	44	42	41	40	40	41	42	45	47	49	50	51	52	53	53	53	52	52	52	51
200002	51	50	50	49	49	49	49	49	49	49	48	47	46	45	45	46	47	48	49	49	50	51	50	51
200002	50	50	49	49	48	48	47	47	47	48	47	47	46	46	44	43	41	40	39	38	38	38	38	38
200002	39	39	39	40	40	40	41	42	43	44	46	47	48	49	51	52	53	53	53	54	54	54	54	53
200002	53	53	53	53	52	52	52	51	50	50	49	48	48	47	45	43	42	42	43	45	45	45	45	45
200002	45	45	45	45	46	46	46	47	47	47	47	47	47	48	47	47	47	46	45	43	43	43	44	44
200002	45	46	47	48	49	50	51	52	53	53	54	54	54	54	54	55	55	56	56	57	58	58	59	59
200002	60	60	60	60	60	60	60	60	61	60	60	60	60	60	60	59	59	59	60	60	59	59	59	58
200002	58	57	57	57	56	56	56	55	55	55	55	55	55	55	55	55	54	54	54	54	53	53	53	52
200002	52	52	52	52	52	52	52	52	52	51	51	51	51	51	51	51	50	50	50	50	50	50	50	50
200002	49	49	48	48	47	47	47	46	46	45	45	45	45	45	45	45	44	43	42	42	41	40	40	40
200002	40	40	40	40	40	40	39	39	38	38	37	37	37	37	37	37	38	38	38	39	39	39	39	39
200002	39	40	41	41	42	42	43	44	44	46	46	47	48	49	49	50	51	53	55	55	56	56	56	56
200002	56	56	57	57	57	57	58	57	57	56	56	56	56	56	57	57	56	55	53	52	52	53	54	55
200002	56	57	57	58	58	59	60	60	61	61	61	61	61	62	62	62	62	63	63	63	63	63	63	62
200002	62	62	62	62	62	62	62	62	62	62	63	63	63	63	63	62	62	61	61	60	59	58	58	57
200002	57	56	55	54	53	52	51	50	49	49	48	48	47	45	44	44	43	43	43	43	44	44	44	44
200002	44	45	45	46	46	47	47	47	48	50	66	56	56	56	56	55	55	55	54	54	54	54	55	55
200002	55	55	55	55	55	55	54	54	52	50	44	40	42	43	43	45	47	47	47	47	45	43	41	39
200002	37	36	34	33	32	31	30	30	29	29	29	28	27	27	28	28	28	28	29	29	29	29	29	30
200002	30	30	30	30	30	31	32	33	33	34	34	35	35	35	35	44	44	34	35	36	36	36	35	35
200002	34	33	32	31	31	30	29	29	29	29	29	28	28	27	26	26	25	24	24	23	22	22	22	22
200002	22	22	22	22	22	22	21	21	21	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22
200002	22	22	22	23	22	22	23	22	22	22	22	23	22	22	23	25	26	27	29	30	32	33	35	37
200002	39	41	43	45	48	50	51	52	52	53	54	54	55	55	56	57	58	59	59	60	61	61	62	62
200002	63	63	63	62	62	61	61	60	59	58	57	56	55	54	53	51	50	47	44	41	39	36	36	37
200002	37	37	37	37	38	38	38	38	38	38	38	38	38	37	37	37	36	36	36	35	35	34	34	33
200003	31	31	31	30	30	30	30	30	30	30	31	31	32	32	32	32	32	33	33	33	33	34	34	34
200003	34	34	35	35	36	36	36	37	37	39	39	42	49	51	47	48	48	49	49	50	50	51	52	52
200003	53	54	53	53	53	52	52	52	52	51	51	49	47	45	44	43	43	43	43	44	44	44	45	45
200003	45	46	47	48	49	50	50	51	51	51	52	52	53	53	54	54	54	54	54	55	55	55	56	56
200003	57	57	57	58	58	59	59	60	60	61	62	62	61	62	62	61	62	62	62	61	61	60	60	59
200003	58	57	56	54	52	50	49	48	47	46	45	45	45	44	44	44	44	45	45	46	46	45	45	45
200003	45	45	46	46	47	48	49	50	51	51	52	52	52	52	52	53	53	53	54	55	56	57	58	59
200003	60	62	63	64	66	67	68	69	70	71	72	72	72	72	72	73	73	73	73	73	72	71	71	69
200003	68	67	65	64	62	61	59	58	57	55	54	53	53	52	51	50	48	45	43	42	40	39	38	38
200003	39	39	39	40	40	41	41	41	42	42	42	42	43	43	43	44	45	46	46	46	46	47	48	48
200003	49	49	50	51	52	53	53	54	54	55	56	56	57	58	58	59	59	59	60	60	60	61	62	63
200003	65	67	68	69	70	70	69	68	67	65	64	62	61	60	59	58	58	57	56	55	54	53	52	49
200003	45	43	41	39	38	37	37	37	38	38	39	39	39	40	40	40	40	40	41	41	41	42	43	43
200003	43	44	44	44	44	44	44	44	45	45	46	47	47	48	48	48	49	49	50	50	51	51	52	53
200003	54	54	55	55	56	56	56	55	55	54	54	54	53	53	53	53	52	53	52	52	52	51	50	50
200003	51	52	53	56	59	62	65	67	69	73	74	77	79	80	80	79	79	77	76	76	75	75	74	72
200003	70	67	64	61	60	59	58	57	57	54	52	50	48	47	47	47	47	48	49	49	50	51	51	51
200003	52	52	52	53	53	53	53	53	54	53	53	53	53	54	54	54	54	54	55	55	55	55	55	55
200003	55	55	55	55	56	57	58	59	59	59	58	58	59	58	59	59	59	60	61	61	61	61	61	60
200003	59	58	57	55	55	53	53	52	52	51	51	51	51	51	51	52	52	52	52	53	53	53	53	53
200003	54	55	55	56	57	58	58	59	60	61	61	61	62	62	62	62	62	61	60	60	60	61	61	61
200003	61	61	62	62	64	65	66	67	67	67	66	66	66	65	64	63	62	62	62	62	62	61	61	61
200003	61	60	59	58	58	58	57	57	56	54	54	54	53	53	54	54	54	54	55	55	55	55	55	54
200003	54	54	54	53	53	53	52	52	52	51	51	51	50	50	49	48	47	46	46	45	44	45	48	50
200003	52	53	55	56	58	59	60	62	63	64	65	66	66	67	68	69	70	71	72	73	74	74	74	74
200003	74	75	75	76	76	77	77	78	79	79	80	80	80	80	81	82	83	85	86	87	88	88	89	90
200003	90	90	90	89	89	89	89	89	89	89	89	91	92	92	92	92	91	90	89	88	88	87	87	86
200003	86	85	85	86	86	86	86	87	89	90	93	94	96	98	101	104	108	113	117	120	123	124	125	128
200003	131	135	137	140	141	143	145	147	151	152	153	150	147	144	141	138	134	130	126	120	115	111	108	104
200003	103	101	100	100	100	99	99	98	97	95	95	95	95	95	95	95	94	93	92	91	90	89	87	86
200003	85	84	83	82	82	81	80	79	78	77	77	76	75	75	74	74	74	74	73	73	74	74	74	74
200004	73	73	72	71	70	69	67	66	65	64	63	61	60	59	57	56	55	54	54	53	52	51	50	49
